Frequency (Hz)	Level (dB)
15940.962982	-141.561234
15941.299438	-143.369995
15941.635895	-147.618423
15941.972351	-147.220978
15942.308807	-145.627945
15942.645264	-143.693054
15942.981720	-142.932571
15943.318176	-147.896774
15943.654633	-150.298035
15943.991089	-145.857346
15944.327545	-143.700150
15944.664001	-142.455856
15945.000458	-146.067398
15945.336914	-147.142029
15945.673370	-142.407501
15946.009827	-146.828735
15946.346283	-146.550964
15946.682739	-143.165176
15947.019196	-143.261581
15947.355652	-147.195557
15947.692108	-153.214813
15948.028564	-147.599747
15948.365021	-145.302017
15948.701477	-146.642670
15949.037933	-145.304825
15949.374390	-143.397415
15949.710846	-146.609634
15950.047302	-150.959732
15950.383759	-146.187439
15950.720215	-143.966721
15951.056671	-142.980911
15951.393127	-143.327530
15951.729584	-143.895493
15952.066040	-142.519653
15952.402496	-142.786514
15952.738953	-143.683807
15953.075409	-147.337646
15953.411865	-144.690826
15953.748322	-145.738770
15954.084778	-147.608032
15954.421234	-147.883286
15954.757690	-148.681946
15955.094147	-145.124496
15955.430603	-143.229782
15955.767059	-143.315933
15956.103516	-145.585526
15956.439972	-149.115997
15956.776428	-147.928818
15957.112885	-143.748505
15957.449341	-144.753448
15957.785797	-142.018204
15958.122253	-143.698608
15958.458710	-146.767288
15958.795166	-146.373001
15959.131622	-144.632782
15959.468079	-141.932068
15959.804535	-142.632645
15960.140991	-147.090805
15960.477448	-145.613480
15960.813904	-142.850220
15961.150360	-142.792755
15961.486816	-147.079575
15961.823273	-144.737305
15962.159729	-146.018326
15962.496185	-148.262161
15962.832642	-146.006363
15963.169098	-147.058350
15963.505554	-147.912430
15963.842010	-147.963562
15964.178467	-147.153473
15964.514923	-145.728409
15964.851379	-146.876846
15965.187836	-147.945633
15965.524292	-146.669739
15965.860748	-148.048294
15966.197205	-148.246887
15966.533661	-144.527756
15966.870117	-145.609039
15967.206573	-144.452606
15967.543030	-144.842178
15967.879486	-148.433716
15968.215942	-147.785034
15968.552399	-146.543961
15968.888855	-142.251617
15969.225311	-144.172821
15969.561768	-145.860962
15969.898224	-142.016373
15970.234680	-142.754288
15970.571136	-146.430740
15970.907593	-145.906708
15971.244049	-146.991837
15971.580505	-150.869858
15971.916962	-144.965103
15972.253418	-143.462097
15972.589874	-144.480438
15972.926331	-147.253998
15973.262787	-148.606552
15973.599243	-147.423080
15973.935699	-145.335220
15974.272156	-144.014297
15974.608612	-142.695908
15974.945068	-145.643768
15975.281525	-148.125763
15975.617981	-149.533569
15975.954437	-146.109268
15976.290894	-145.171570
15976.627350	-147.830429
15976.963806	-148.845871
15977.300262	-146.735474
15977.636719	-148.254349
15977.973175	-143.603912
15978.309631	-142.355057
15978.646088	-146.166931
15978.982544	-145.210602
15979.319000	-144.357040
15979.655457	-142.459198
15979.991913	-144.731354
15980.328369	-144.518463
15980.664825	-144.192490
15981.001282	-142.521667
15981.337738	-141.888611
15981.674194	-141.245163
15982.010651	-147.229446
15982.347107	-144.286621
15982.683563	-145.635483
15983.020020	-144.102020
15983.356476	-145.267838
15983.692932	-148.542786
15984.029388	-149.314346
15984.365845	-148.528046
15984.702301	-147.466415
15985.038757	-147.112213
15985.375214	-146.624222
15985.711670	-145.431351
15986.048126	-141.928802
15986.384583	-144.079742
15986.721039	-146.287323
15987.057495	-145.057129
15987.393951	-146.521652
15987.730408	-147.771362
15988.066864	-146.827744
15988.403320	-144.089233
15988.739777	-144.409317
15989.076233	-146.718063
15989.412689	-150.483276
15989.749146	-149.065643
15990.085602	-146.425781
15990.422058	-146.968262
15990.758514	-146.461105
15991.094971	-143.387161
15991.431427	-144.252518
15991.767883	-147.196976
15992.104340	-148.845108
15992.440796	-149.599838
15992.777252	-150.970139
15993.113708	-150.281357
15993.450165	-142.791962
15993.786621	-143.774872
15994.123077	-146.716156
15994.459534	-144.974213
15994.795990	-144.324799
15995.132446	-141.316635
15995.468903	-144.195572
15995.805359	-148.427628
15996.141815	-144.109894
15996.478271	-142.544113
15996.814728	-142.951080
15997.151184	-144.750931
15997.487640	-146.728836
15997.824097	-150.112137
15998.160553	-149.117401
15998.497009	-144.781464
15998.833466	-144.357071
15999.169922	-145.126587
15999.506378	-144.384857
15999.842834	-144.660797
16000.179291	-144.316696
16000.515747	-144.961105
16000.852203	-144.889328
16001.188660	-145.299316
16001.525116	-143.103653
16001.861572	-143.731888
16002.198029	-147.800751
16002.534485	-150.829330
16002.870941	-149.603897
16003.207397	-146.136261
16003.543854	-145.625626
16003.880310	-146.412369
16004.216766	-143.539124
16004.553223	-146.617233
16004.889679	-148.929337
16005.226135	-147.843277
16005.562592	-147.504715
16005.899048	-146.869125
16006.235504	-142.209412
16006.571960	-145.105591
16006.908417	-141.523621
16007.244873	-141.018753
16007.581329	-144.474030
16007.917786	-147.534271
16008.254242	-148.850204
16008.590698	-145.499527
16008.927155	-143.525665
16009.263611	-143.413620
16009.600067	-142.751907
16009.936523	-143.238037
16010.272980	-142.560318
16010.609436	-145.593140
16010.945892	-145.486053
16011.282349	-146.018845
16011.618805	-144.569641
16011.955261	-145.007904
16012.291718	-143.337067
16012.628174	-144.382935
16012.964630	-143.830444
16013.301086	-143.798767
16013.637543	-144.876938
16013.973999	-142.082031
16014.310455	-143.720505
16014.646912	-147.655975
16014.983368	-148.807449
16015.319824	-149.802902
16015.656281	-149.842255
16015.992737	-142.915131
16016.329193	-141.974594
16016.665649	-142.911591
16017.002106	-145.935181
16017.338562	-145.344101
16017.675018	-144.956741
16018.011475	-143.855759
16018.347931	-145.779953
16018.684387	-146.304733
16019.020844	-151.096542
16019.357300	-146.166168
16019.693756	-142.691452
16020.030212	-145.552704
16020.366669	-146.110825
16020.703125	-144.309525
16021.039581	-143.448898
16021.376038	-143.969604
16021.712494	-144.976654
16022.048950	-146.673737
16022.385406	-146.029877
16022.721863	-146.114975
16023.058319	-145.708389
16023.394775	-143.177841
16023.731232	-148.871689
16024.067688	-143.380600
16024.404144	-142.154938
16024.740601	-146.435272
16025.077057	-145.328186
16025.413513	-148.154678
16025.749969	-146.199905
16026.086426	-142.601044
16026.422882	-139.898941
16026.759338	-144.895432
16027.095795	-144.968887
16027.432251	-143.718216
16027.768707	-143.675858
16028.105164	-145.766739
16028.441620	-147.051849
16028.778076	-145.535187
16029.114532	-145.154449
16029.450989	-143.565521
16029.787445	-144.902588
16030.123901	-146.390198
16030.460358	-142.213974
16030.796814	-141.403900
16031.133270	-145.287354
16031.469727	-148.473114
16031.806183	-145.287064
16032.142639	-145.285522
16032.479095	-146.905716
16032.815552	-144.268188
16033.152008	-144.912552
16033.488464	-150.420792
16033.824921	-142.792740
16034.161377	-142.288574
16034.497833	-143.609619
16034.834290	-142.706635
16035.170746	-142.745041
16035.507202	-144.891479
16035.843658	-144.686325
16036.180115	-145.498901
16036.516571	-144.142319
16036.853027	-143.926453
16037.189484	-142.389267
16037.525940	-148.139648
16037.862396	-150.572769
16038.198853	-144.981171
16038.535309	-144.382889
16038.871765	-145.663879
16039.208221	-145.299194
16039.544678	-148.483551
16039.881134	-145.491959
16040.217590	-147.013870
16040.554047	-145.729477
16040.890503	-144.720825
16041.226959	-142.160995
16041.563416	-143.739807
16041.899872	-148.097198
16042.236328	-144.315323
16042.572784	-143.364319
16042.909241	-143.791016
16043.245697	-143.017487
16043.582153	-144.143417
16043.918610	-150.194366
16044.255066	-143.623047
16044.591522	-146.702377
16044.927979	-145.449417
16045.264435	-144.112305
16045.600891	-142.199722
16045.937347	-143.978958
16046.273804	-145.158157
16046.610260	-145.925644
16046.946716	-144.506805
16047.283173	-145.222946
16047.619629	-147.729080
16047.956085	-146.257401
16048.292542	-149.551224
16048.628998	-148.103287
16048.965454	-148.759521
16049.301910	-150.044708
16049.638367	-150.443039
16049.974823	-145.985672
16050.311279	-144.382965
16050.647736	-145.838348
16050.984192	-146.893417
16051.320648	-144.648727
16051.657104	-141.261642
16051.993561	-141.415802
16052.330017	-145.146454
16052.666473	-144.899094
16053.002930	-145.180588
16053.339386	-145.455353
16053.675842	-146.567169
16054.012299	-144.620148
16054.348755	-145.184982
16054.685211	-143.205429
16055.021667	-143.400940
16055.358124	-145.863739
16055.694580	-145.918320
16056.031036	-144.343842
16056.367493	-146.043884
16056.703949	-145.050659
16057.040405	-143.751297
16057.376862	-145.699905
16057.713318	-147.929810
16058.049774	-146.297150
16058.386230	-146.272385
16058.722687	-149.626541
16059.059143	-144.461884
16059.395599	-143.322311
16059.732056	-144.431763
16060.068512	-141.829803
16060.404968	-143.455368
16060.741425	-145.068314
16061.077881	-145.277939
16061.414337	-143.096420
16061.750793	-148.457932
16062.087250	-151.822144
16062.423706	-147.338745
16062.760162	-141.887695
16063.096619	-141.126221
16063.433075	-144.227463
16063.769531	-144.638260
16064.105988	-143.583359
16064.442444	-146.085114
16064.778900	-142.429138
16065.115356	-141.758453
16065.451813	-142.448471
16065.788269	-143.125443
16066.124725	-144.528107
16066.461182	-147.914047
16066.797638	-148.183548
16067.134094	-144.620575
16067.470551	-145.270493
16067.807007	-144.734161
16068.143463	-144.640991
16068.479919	-144.670898
16068.816376	-143.198425
16069.152832	-143.278931
16069.489288	-141.814301
16069.825745	-142.123413
16070.162201	-143.631454
16070.498657	-143.555771
16070.835114	-142.862732
16071.171570	-148.202240
16071.508026	-148.823196
16071.844482	-143.865097
16072.180939	-141.473145
16072.517395	-141.887222
16072.853851	-142.478149
16073.190308	-144.408768
16073.526764	-148.229019
16073.863220	-145.332687
16074.199677	-141.933685
16074.536133	-140.368088
16074.872589	-142.894089
16075.209045	-144.865814
16075.545502	-141.816635
16075.881958	-144.589722
16076.218414	-144.422943
16076.554871	-142.791565
16076.891327	-144.777985
16077.227783	-143.935501
16077.564240	-145.462997
16077.900696	-145.336349
16078.237152	-145.695526
16078.573608	-144.194656
16078.910065	-144.567947
16079.246521	-143.114746
16079.582977	-143.724655
16079.919434	-146.162155
16080.255890	-146.432602
16080.592346	-147.472397
16080.928802	-145.220840
16081.265259	-145.562729
16081.601715	-146.098602
16081.938171	-144.420227
16082.274628	-144.183777
16082.611084	-144.809265
16082.947540	-144.850739
16083.283997	-143.928207
16083.620453	-146.754410
16083.956909	-144.846329
16084.293365	-145.643799
16084.629822	-146.763870
16084.966278	-145.554794
16085.302734	-146.706848
16085.639191	-144.020706
16085.975647	-142.445831
16086.312103	-144.815598
16086.648560	-144.604294
16086.985016	-143.273499
16087.321472	-144.563705
16087.657928	-145.533386
16087.994385	-145.395721
16088.330841	-142.677277
16088.667297	-148.580963
16089.003754	-146.555954
16089.340210	-147.169418
16089.676666	-147.479828
16090.013123	-145.080444
16090.349579	-144.346237
16090.686035	-145.671661
16091.022491	-143.204895
16091.358948	-144.655304
16091.695404	-145.976410
16092.031860	-142.709610
16092.368317	-140.907700
16092.704773	-141.881287
16093.041229	-146.539703
16093.377686	-148.713257
16093.714142	-147.445160
16094.050598	-146.227249
16094.387054	-147.429932
16094.723511	-147.549805
16095.059967	-144.253067
16095.396423	-142.129868
16095.732880	-143.491577
16096.069336	-146.702621
16096.405792	-145.058899
16096.742249	-144.880203
16097.078705	-143.948410
16097.415161	-147.822800
16097.751617	-145.223434
16098.088074	-145.593292
16098.424530	-149.417267
16098.760986	-151.299896
16099.097443	-147.918488
16099.433899	-145.612778
16099.770355	-145.599350
16100.106812	-145.870590
16100.443268	-152.048981
16100.779724	-146.391739
16101.116180	-142.357651
16101.452637	-143.320908
16101.789093	-149.039124
16102.125549	-143.827972
16102.462006	-147.734787
16102.798462	-145.965378
16103.134918	-145.373474
16103.471375	-144.313538
16103.807831	-143.248215
16104.144287	-143.398407
16104.480743	-144.627991
16104.817200	-144.756348
16105.153656	-144.582001
16105.490112	-145.163361
16105.826569	-146.332947
16106.163025	-143.263672
16106.499481	-140.558121
16106.835938	-142.840393
16107.172394	-144.547134
16107.508850	-148.203354
16107.845306	-147.894379
16108.181763	-145.951233
16108.518219	-146.635086
16108.854675	-148.613892
16109.191132	-146.274796
16109.527588	-145.133163
16109.864044	-146.926010
16110.200500	-142.982224
16110.536957	-141.982330
16110.873413	-143.886276
16111.209869	-143.204117
16111.546326	-141.791046
16111.882782	-141.672287
16112.219238	-142.504990
16112.555695	-145.138199
16112.892151	-145.729370
16113.228607	-145.343918
16113.565063	-146.099533
16113.901520	-144.434464
16114.237976	-151.315903
16114.574432	-145.748169
16114.910889	-144.268738
16115.247345	-142.855499
16115.583801	-144.782410
16115.920258	-147.255325
16116.256714	-147.443344
16116.593170	-144.942261
16116.929626	-143.674744
16117.266083	-142.523956
16117.602539	-144.186829
16117.938995	-143.596497
16118.275452	-144.211807
16118.611908	-143.934418
16118.948364	-146.693573
16119.284821	-148.415344
16119.621277	-146.453659
16119.957733	-145.073975
16120.294189	-146.308655
16120.630646	-148.874542
16120.967102	-149.202713
16121.303558	-146.891663
16121.640015	-148.500137
16121.976471	-147.861145
16122.312927	-146.927689
16122.649384	-146.580505
16122.985840	-144.143295
16123.322296	-146.139359
16123.658752	-145.495789
16123.995209	-145.938675
16124.331665	-145.605515
16124.668121	-143.278244
16125.004578	-144.022446
16125.341034	-144.260742
16125.677490	-144.833389
16126.013947	-144.030380
16126.350403	-143.298660
16126.686859	-143.415833
16127.023315	-143.511597
16127.359772	-145.125214
16127.696228	-144.985397
16128.032684	-144.047607
16128.369141	-146.108276
16128.705597	-144.577682
16129.042053	-145.517578
16129.378510	-145.257492
16129.714966	-144.657730
16130.051422	-142.171844
16130.387878	-143.157654
16130.724335	-143.859879
16131.060791	-144.601471
16131.397247	-147.528397
16131.733704	-145.025497
16132.070160	-145.677078
16132.406616	-143.395340
16132.743073	-141.540604
16133.079529	-143.792221
16133.415985	-144.356003
16133.752441	-144.895599
16134.088898	-146.053299
16134.425354	-143.408478
16134.761810	-147.022537
16135.098267	-143.257523
16135.434723	-143.468216
16135.771179	-147.087555
16136.107635	-146.173615
16136.444092	-145.800613
16136.780548	-147.285233
16137.117004	-148.464645
16137.453461	-148.023651
16137.789917	-147.837997
16138.126373	-147.365128
16138.462830	-144.493484
16138.799286	-142.723511
16139.135742	-141.231995
16139.472198	-143.097458
16139.808655	-143.978882
16140.145111	-140.539902
16140.481567	-145.668686
16140.818024	-148.248932
16141.154480	-145.198273
16141.490936	-146.361237
16141.827393	-149.680252
16142.163849	-145.742523
16142.500305	-142.821701
16142.836761	-145.458115
16143.173218	-148.415298
16143.509674	-146.119385
16143.846130	-143.272278
16144.182587	-143.173401
16144.519043	-144.510895
16144.855499	-144.175568
16145.191956	-145.639313
16145.528412	-143.558075
16145.864868	-145.814102
16146.201324	-148.692245
16146.537781	-145.398804
16146.874237	-144.451553
16147.210693	-143.096313
16147.547150	-141.919769
16147.883606	-140.826324
16148.220062	-143.531448
16148.556519	-147.470459
16148.892975	-150.241272
16149.229431	-149.669907
16149.565887	-144.830521
16149.902344	-150.946960
16150.238800	-145.621124
16150.575256	-144.277222
16150.911713	-144.037323
16151.248169	-149.480545
16151.584625	-145.101608
16151.921082	-144.646606
16152.257538	-145.955048
16152.593994	-141.788666
16152.930450	-145.067444
16153.266907	-150.958603
16153.603363	-145.254562
16153.939819	-143.667084
16154.276276	-145.079346
